Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire rental unit,entire_home,2,3,US,Malibu,90265,34.039,-118.668,USD,51598951,24303784,2024-01-03,235.0,2023-10,0,31,True,46.5,12,558,558,1,6931,6931
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.039,-118.668,USD,51599124,24303784,2024-01-03,125.0,2023-10,0,31,True,27.1,7,444,444,0,3108,3108
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.039,-118.668,USD,51599246,24303784,2024-01-03,125.0,2023-10,0,31,True,54.2,14,344,344,3,5191,5191
Entire guesthouse,entire_home,1,1,US,Malibu,90265,34.02689,-118.82938,USD,52352144,110876597,2024-01-03,195.0,2023-10,0,31,True,50.3,13,444,444,2,6162,6162
Entire home,entire_home,3,3,US,Malibu,90265,34.03949,-118.63839,USD,52617288,85191394,2024-01-03,350.0,2023-10,0,31,True,100,31,1132,1132,0,35092,35092
Entire condo,entire_home,2,2,US,Malibu,90265,34.02186,-118.80207,USD,52796987,127853,2023-11-22,,2023-10,0,31,True,89.0,23,177,177,0,4071,4071
Entire home,entire_home,4,4,US,Malibu,90265,34.038,-118.646,USD,52853695,24303784,2024-01-03,500.0,2023-10,7,24,True,50.0,10,1988,1988,1,20380,20380
Entire cottage,entire_home,3,3,US,Malibu,90265,34.04298,-118.63617,USD,52938886,119965406,2024-01-03,250.0,2023-10,0,31,True,42.6,11,404,404,0,4444,4444
Entire home,entire_home,2,1,US,Malibu,90265,34.00458,-118.80925,USD,53185683,429429981,2024-01-03,250.0,2023-10,0,31,True,15.5,4,777,777,0,3108,3108
Entire home,entire_home,3,2,US,Malibu,90290,34.04029,-118.58954,USD,53185691,429429981,2024-01-03,300.0,2023-10,7,24,True,40.0,8,986,986,0,7888,7888
Entire home,entire_home,3,2,US,Malibu,90265,34.03893,-118.63887,USD,53186645,429429981,2024-01-03,0.0,2023-10,0,31,True,65.8,17,734,734,0,12478,12478
Entire home,entire_home,4,3,US,Malibu,90265,34.04467,-118.88574,USD,53193766,429429981,2024-01-03,400.0,2023-10,0,31,True,0.0,0,755,755,0,0,0
Entire home,entire_home,5,4,US,Malibu,90265,34.03922,-118.64067,USD,53195663,429429981,2023-11-09,500.0,2023-10,0,31,True,65.8,17,736,736,1,13012,13012
Entire home,entire_home,2,2,US,Malibu,90265,34.00315,-118.80741,USD,53196555,429429981,2024-01-03,250.0,2023-10,0,31,True,0.0,0,772,772,0,0,0
Entire home,entire_home,3,2,US,Malibu,90265,34.034,-118.723,USD,53222538,75166,2024-01-03,,2023-10,0,31,True,23.2,6,569,569,1,3414,3414
Entire condo,entire_home,2,1,US,Malibu,90263,34.04037,-118.66498,USD,53230786,70564610,2024-01-03,,2023-10,0,31,True,89.0,23,443,443,0,10189,10189
Entire home,entire_home,4,4,US,Malibu,90265,34.0415,-118.6446,USD,53466518,381892471,2024-01-03,,2023-10,0,31,True,100,29,1082,1082,0,31378,31378
Entire vacation home,entire_home,1,1,US,Malibu,90265,34.03878,-118.62322,USD,53756835,94069291,2024-01-03,0.0,2023-10,0,31,True,65.8,17,517,517,2,8789,8789
Entire home,entire_home,3,3,US,Malibu,90265,34.036,-118.711,USD,54291227,440323177,2024-01-03,,2023-10,0,31,True,7.7,2,457,457,0,914,914
Entire home,entire_home,3,1,US,Malibu,90265,34.04422064920469,-118.85875647155778,USD,549375499831412041,28886586,2024-01-03,,2023-10,0,31,True,77.4,20,640,640,5,12800,12800
Entire home,entire_home,5,4,US,Malibu,90265,34.026,-118.762,USD,563774013818510686,24303784,2024-01-03,,2023-10,0,31,True,100,26,1717,1717,0,44642,44642
Entire home,entire_home,5,3,US,Malibu,90265,34.03739,-118.6223,USD,567394591100156316,264393556,2024-01-03,,2023-10,0,31,True,46.5,12,844,844,3,10128,10128
Entire villa,entire_home,3,3,US,Malibu,90265,34.03968,-118.61172,USD,573874825301987176,94069291,2024-01-03,,2023-10,0,31,True,61.9,16,1247,1247,0,19952,19952
Entire home,entire_home,3,3,US,Malibu,90265,34.0385,-118.62131,USD,577732916869468148,269119486,2023-12-27,,2023-10,0,31,True,46.5,12,720,720,1,8640,8640
Entire villa,entire_home,3,4,US,Malibu,90265,34.046,-118.647,USD,578398482452152825,29814906,2024-01-03,,2023-10,0,31,True,23.2,6,1689,1689,0,10134,10134
Entire condo,entire_home,1,1,US,Malibu,90263,34.03833,-118.66715,USD,592773503290249134,10503879,2024-01-03,,2023-10,0,31,True,27.1,7,411,411,2,2877,2877
Entire villa,entire_home,4,4,US,Malibu,90265,34.02558,-118.76533,USD,599035260600467060,72933825,2024-01-03,,2023-10,0,31,True,3.9,1,1830,1830,1,1830,1830
Entire home,entire_home,4,3,US,Malibu,90265,34.03924,-118.61482,USD,599950544059911385,24459429,2024-01-03,,2023-10,3,28,True,8.6,2,1500,1500,1,3000,3000
Entire villa,entire_home,6,7,US,Malibu,90265,34.042,-118.657,USD,605813159415945722,24303784,2024-01-03,,2023-10,0,31,True,65.8,17,1702,1702,0,28934,28934
Entire villa,entire_home,4,5,US,Malibu,90265,34.04254,-118.74329,USD,620384147219116146,94069291,2024-01-03,,2023-10,0,31,True,27.1,7,749,749,1,5243,5243
Entire home,entire_home,6,6,US,Malibu,90263,34.032,-118.684,USD,623437668025315537,24303784,2024-01-03,,2023-10,0,31,True,34.8,9,2870,2870,1,25830,25830
Entire villa,entire_home,5,3,US,Malibu,90265,34.03795,-118.6074,USD,634003165741919524,16503811,2024-01-03,,2023-10,0,31,True,46.5,12,1920,1920,2,23040,23040
Entire home,entire_home,4,6,US,Malibu,90265,34.038,-118.59,USD,644344768334602878,417734561,2024-01-03,,2023-10,29,2,True,100,2,2048,2048,0,4096,4096
Entire home,entire_home,3,3,US,Malibu,90265,34.03766,-118.6117,USD,645734927755358154,111814989,2024-01-03,,2023-10,0,31,True,34.8,9,1134,1134,0,10206,10206
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.622,USD,650726657202291947,5521298,2024-01-03,,2023-10,0,31,True,100,31,1500,1500,0,46500,46500
Entire home,entire_home,3,2,US,Malibu,90265,34.04515,-118.63678,USD,651462734313710407,85191394,2024-01-03,,2023-10,0,31,True,11.6,3,731,731,2,2193,2193
Entire villa,entire_home,4,5,US,Malibu,90265,34.039,-118.866,USD,657148950247926207,466035154,2024-01-03,,2023-10,0,31,True,15.5,4,1305,1305,0,5220,5220
Entire guest suite,entire_home,2,1,US,Malibu,90265,34.01909,-118.79455,USD,658010500796615908,6415621,2024-01-03,,2023-10,0,31,True,100,28,207,207,0,5796,5796
Entire vacation home,entire_home,1,1,US,Malibu,90265,34.04086444903616,-118.59521820151504,USD,676749368460015211,9444719,2024-01-03,,2023-10,0,31,True,34.8,9,494,494,0,4446,4446
Entire home,entire_home,3,4,US,Malibu,90265,34.03762,-118.85325,USD,684170869720087738,111814989,2024-01-03,,2023-10,0,31,True,46.5,12,688,688,0,8256,8256
Entire home,entire_home,3,3,US,Malibu,90265,34.044,-118.891,USD,689891144136852846,326005587,2024-01-03,,2023-10,0,31,True,100,28,400,400,0,11200,11200
Entire home,entire_home,3,3,US,Malibu,90263,34.03046,-118.70398,USD,711451405581948178,1494781,2024-01-03,,2023-10,11,20,True,12.0,2,2122,2122,1,4244,4244
Entire home,entire_home,4,4,US,Malibu,90265,34.039,-118.644,USD,711766312881966982,2065237,2024-01-03,,2023-10,0,31,True,27.1,7,721,721,1,5047,5047
Entire vacation home,entire_home,1,1,US,Malibu,90263,34.02929,-118.70578,USD,716523823235497607,1494781,2024-01-03,,2023-10,0,31,True,54.2,14,519,519,2,7266,7266
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.038,-118.636,USD,717739921094775811,221424927,2024-01-03,,2023-10,0,31,True,100,26,206,206,1,5356,5356
Entire home,entire_home,2,2,US,Malibu,90265,34.03045,-118.7775,USD,719553146921031738,37679017,2024-01-03,,2023-10,0,31,True,19.4,5,356,356,2,1780,1780
Camper/RV,entire_home,1,1,US,Malibu,90265,34.04258,-118.7443,USD,724010111469753126,477039818,2024-01-03,,2023-10,0,31,True,69.7,18,212,212,5,3816,3816
Entire villa,entire_home,6,6,US,Malibu,90265,34.027,-118.83,USD,725342682599896398,481283540,2024-01-03,,2023-10,0,31,True,0.0,0,4129,4129,0,0,0
Entire condo,entire_home,1,1,US,Malibu,90265,34.03688,-118.6254,USD,725580807334861667,9075429,2024-01-03,,2023-10,0,31,True,38.7,10,552,552,0,5520,5520
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.03229,-118.82621,USD,729702068370507821,217128548,2023-12-27,,2023-10,0,31,True,92.9,24,326,326,2,7824,7824
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.621,USD,729771846391396913,417734561,2024-01-03,,2023-10,0,31,True,15.5,4,713,713,2,2852,2852
Entire home,entire_home,3,3,US,Malibu,90265,34.03987,-118.62182,USD,740601370920336666,645107,2023-12-27,,2023-10,0,31,True,61.9,16,850,850,1,13600,13600
Entire home,entire_home,3,5,US,Malibu,90265,34.02746,-118.76337,USD,742828555184235482,484405943,2023-12-27,,2023-10,0,31,True,27.1,7,1126,1126,1,7882,7882
Entire guesthouse,entire_home,1,2,US,Malibu,90265,34.0185,-118.80166,USD,746595199025099871,60531874,2023-12-27,,2023-10,0,31,True,58.1,15,599,599,0,8985,8985
Entire vacation home,entire_home,2,2,US,Malibu,90265,34.037,-118.628,USD,755243740537359788,24303784,2023-12-27,,2023-10,6,25,True,43.2,9,973,973,1,8757,8757
Entire home,entire_home,4,3,US,Malibu,90265,34.02335,-118.79914,USD,757229385658651013,75166,2023-12-27,,2023-10,0,31,True,46.5,12,576,576,1,6912,6912
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.025272896859256,-118.80047160722525,USD,757232619965446235,75166,2023-12-27,,2023-10,0,31,True,65.8,17,239,239,3,4063,4063
Entire home,entire_home,4,4,US,Malibu,90265,34.04,-118.848,USD,770272640244950198,4656446,2023-12-27,,2023-10,0,31,True,54.2,14,1080,1080,0,15120,15120
Entire home,entire_home,1,1,US,Malibu,90265,34.038,-118.645,USD,773889142865730215,2065237,2023-12-27,,2023-10,2,29,True,49.7,12,175,175,1,2100,2100
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.035657068853325,-118.69425367968027,USD,775666308128662522,99770819,2023-12-27,,2023-10,0,31,True,54.2,14,300,300,1,4200,4200
Entire rental unit,entire_home,2,2,US,Malibu,90265,34.03548567943893,-118.6941777704149,USD,775666943626330737,99770819,2023-12-27,,2023-10,0,31,True,54.2,14,341,341,1,4774,4774
Entire home,entire_home,3,2,US,Malibu,90265,34.037,-118.633,USD,778430877433224110,66614713,2023-12-27,,2023-10,10,21,True,45.7,8,1977,1977,1,15816,15816
Entire home,entire_home,6,3,US,Malibu,90265,34.007,-118.803,USD,790627982818809044,326005587,2023-12-27,,2023-10,0,31,True,92.9,24,907,907,0,21768,21768
Entire rental unit,entire_home,3,2,US,Malibu,90263,34.03566999727335,-118.6981820332456,USD,803418207386284199,6521227,2023-12-27,,2023-10,5,26,True,69.2,15,405,405,2,6075,6075
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.03854541568484,-118.66656143214779,USD,803791769838476042,274919591,2023-12-27,,2023-10,0,31,True,100,27,439,439,0,11853,11853
Entire home,entire_home,3,2,US,Malibu,90265,34.038376032724834,-118.86789956752733,USD,822534698032635048,24303784,2023-12-27,,2023-10,0,31,True,38.7,10,533,533,2,5330,5330
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.03783,-118.67007,USD,828135807774618810,397064118,2023-12-27,,2023-10,12,19,True,0.0,0,250,250,0,0,0
Entire home,entire_home,6,10,US,Malibu,90265,34.02923712159578,-118.77398321112297,USD,834383766822549291,417195791,2023-12-27,,2023-10,0,31,True,0.0,0,2488,2488,0,0,0
Entire home,entire_home,3,2,US,Malibu,90265,34.03974900781274,-118.6908711333819,USD,850924468031532798,104381131,2023-12-27,,2023-10,0,31,True,42.6,11,800,800,1,8800,8800
Entire home,entire_home,3,3,US,Malibu,90265,34.039543157246385,-118.65617361059928,USD,852361917865383583,24303784,2023-12-27,,2023-10,0,31,True,19.4,5,1149,1149,1,5745,5745
Entire condo,entire_home,1,1,US,Malibu,90265,34.038154413691636,-118.61621565112914,USD,853890449375920403,64052858,2023-12-27,,2023-10,0,31,True,61.9,16,426,426,2,6816,6816
Entire condo,entire_home,1,1,US,Malibu,90265,34.03851809972276,-118.61670503895539,USD,853890489443266421,64052858,2023-12-27,,2023-10,0,31,True,81.3,21,500,500,0,10500,10500
Entire condo,entire_home,1,1,US,Malibu,90265,34.03773420507184,-118.61798788529065,USD,853890509727317913,64052858,2023-12-27,,2023-10,0,31,True,69.7,18,523,523,0,9414,9414
Entire condo,entire_home,1,1,US,Malibu,90265,34.0370855354111,-118.61580472668088,USD,853890531571529538,64052858,2023-12-27,,2023-10,0,31,True,61.9,16,564,564,0,9024,9024
Entire condo,entire_home,1,1,US,Malibu,90265,34.03666983973901,-118.61608220213003,USD,853890551506118770,64052858,2023-12-27,,2023-10,0,31,True,85.2,22,516,516,1,11352,11352
Entire home,entire_home,2,2,US,Malibu,90265,34.03764817610814,-118.62690969968855,USD,871290575516117444,23118355,2023-12-27,,2023-10,22,9,True,66.7,5,1108,1108,1,5540,5540
Casa particular,entire_home,2,2,US,Malibu,90263,34.032,-118.725,USD,885409185055204776,369665789,2023-12-27,,2023-10,1,30,True,56.0,14,495,495,2,6930,6930
Entire home,entire_home,3,4,US,Malibu,90265,34.038421141287756,-118.63988741251639,USD,888353396122919837,111815158,2023-12-27,,2023-10,0,31,True,15.5,4,942,942,1,3768,3768
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03,-118.754,USD,901706168599762340,143825075,2023-12-27,,2023-10,0,31,True,3.9,1,648,648,0,648,648
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.025932950110935,-118.77046889149034,USD,910824176046512403,4784846,2023-12-27,,2023-10,0,31,True,61.9,16,329,329,1,5264,5264
Entire home,entire_home,5,6,US,Malibu,90265,34.037,-118.626,USD,911656099215412869,417734561,2023-12-27,,2023-10,0,31,True,0.0,0,2300,2300,0,0,0
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.038,-118.627,USD,912388782619639352,519113542,2023-12-27,,2023-10,0,31,True,11.6,3,337,337,1,1011,1011
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03857539058352,-118.62724353839312,USD,919701489973008299,519113542,2023-12-27,,2023-10,0,31,True,54.2,14,341,341,2,4774,4774
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.03883296466087,-118.62705921235387,USD,919712732623855084,519113542,2023-12-27,,2023-10,0,31,True,15.5,4,545,545,1,2180,2180
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03664,-118.62685,USD,919718077931627712,519113542,2023-12-27,,2023-10,0,31,True,0.0,0,331,331,0,0,0
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03691,-118.62576,USD,919739854828285893,519113542,2023-12-27,,2023-10,0,31,True,81.3,21,341,341,3,7161,7161
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.03867238128112,-118.62734309999456,USD,919750134771149953,519113542,2023-11-01,,2023-10,0,31,True,23.2,6,549,549,1,3294,3294
Private room in home,private_room,1,2,US,Malibu,90265,34.02,-118.809,USD,919807384879387906,92051351,2023-12-27,,2023-10,0,31,True,0.0,0,98,98,0,0,0
Entire rental unit,entire_home,2,2,US,Malibu,90265,34.037,-118.638,USD,932132228089444339,11271580,2023-11-01,,2023-10,0,31,True,19.4,5,956,956,0,4780,4780
Entire home,entire_home,2,1,US,Malibu,90265,34.03787,-118.62592,USD,938524207275808094,351861289,2023-11-29,,2023-10,0,31,True,61.9,16,713,713,1,11408,11408
Entire rental unit,entire_home,2,2,US,Malibu,90265,34.038086997761575,-118.63706262157629,USD,940924521861421130,11271580,2023-11-01,,2023-10,0,31,True,11.6,3,759,759,0,2277,2277
Entire rental unit,entire_home,4,4,US,Malibu,90265,34.037,-118.638,USD,944197064276158981,11271580,2023-11-01,,2023-10,0,31,True,19.4,5,1340,1340,0,6700,6700
Entire rental unit,entire_home,Studio,1,US,Malibu,90265,34.03807,-118.61289,USD,951000702147395257,140621166,2023-12-27,,2023-10,0,31,True,92.9,24,402,402,3,9648,9648
Entire home,entire_home,4,3,US,Malibu,90265,34.031,-118.839,USD,954272129451139989,381540124,2023-12-27,,2023-10,0,31,True,69.7,18,554,554,1,9972,9972
Entire home,entire_home,2,2,US,Malibu,90265,34.03801907506446,-118.62743909313282,USD,963825563174630908,533321797,2023-10-21,,2023-10,3,28,True,72.9,17,695,695,1,11815,11815
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.01235916681712,-118.80752047637561,USD,967763657141204363,534261899,2023-11-09,,2023-10,0,31,True,19.4,5,263,263,1,1315,1315
Entire cabin,entire_home,4,3,US,Agoura Hills,90263,34.03642,-118.70507,USD,978286900268389278,52724513,2023-12-27,,2023-10,0,31,True,46.5,12,585,585,2,7020,7020
Private room in home,private_room,1,1,US,Malibu,90265,34.03073,-118.75513,USD,187526,215462,2024-01-03,,2023-09,1,30,True,12.0,3,350,350,0,1050,1050
Entire home,entire_home,3,2,US,Malibu,90265,34.03862,-118.62243,USD,287339,1494781,2024-01-03,300.0,2023-09,1,30,True,52.0,13,1477,1477,2,19801,19801
Private room in home,private_room,1,1,US,Malibu,90265,34.03074,-118.75723,USD,518815,215462,2024-01-03,,2023-09,1,30,True,4.0,1,300,300,1,300,300
Entire condo,entire_home,3,2,US,Malibu,90265,34.03309,-118.74573,USD,939688,5076940,2024-01-03,225.0,2023-09,1,30,True,24.0,6,1633,1633,0,9798,9798
Private room in guest suite,private_room,1,1,US,Malibu,90265,34.00876,-118.81379,USD,1153772,6323112,2024-01-03,100.0,2023-09,1,30,True,36.0,9,595,595,0,5355,5355
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.04181,-118.88698,USD,1220178,6656138,2024-01-03,125.0,2023-09,1,30,True,60.0,15,383,383,0,5745,5745
Entire home,entire_home,2,2,US,Malibu,90265,34.044,-118.741,USD,1298276,985427,2024-01-03,185.0,2023-09,1,30,True,60.0,15,290,290,2,4720,4720
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.04327,-118.88437,USD,1628415,6656138,2024-01-03,,2023-09,1,30,True,80.0,20,283,283,0,5660,5660
Entire home,entire_home,3,3,US,Malibu,90265,34.03742,-118.58712,USD,1821054,9534111,2024-01-03,550.0,2023-09,1,30,True,56.0,14,878,878,2,13392,13392
Entire home,entire_home,2,1,US,Malibu,90265,34.02553,-118.77886,USD,1922497,9962732,2024-01-03,,2023-09,1,30,True,4.0,1,1000,1000,1,1000,1000
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.03698,-118.60651,USD,2564762,13130448,2024-01-03,135.0,2023-09,6,25,True,24.0,5,430,430,0,2150,2150
Entire home,entire_home,3,4,US,Malibu,90265,34.038,-118.64,USD,3156442,16016535,2024-01-03,500.0,2023-09,2,29,True,100,27,1180,1180,0,31860,31860
Private room in home,private_room,1,1,US,Malibu,90265,34.02934,-118.75706,USD,3414817,215462,2024-01-03,60.0,2023-09,1,30,True,0.0,0,250,250,0,0,0
Entire villa,entire_home,5,3,US,Malibu,90265,34.03604,-118.60936,USD,3478607,16503811,2024-01-03,,2023-09,1,30,True,16.0,4,1761,1761,1,7044,7044
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03793,-118.61114,USD,3563679,17944041,2024-01-03,100.0,2023-09,1,30,True,100,29,628,628,0,18212,18212
Entire condo,entire_home,1,1,US,Malibu,90263,34.037,-118.676,USD,4205112,21817201,2024-01-03,,2023-09,3,28,True,81.4,19,506,506,3,9614,9614
Entire bungalow,entire_home,1,1,US,Malibu,90265,34.039,-118.672,USD,4256314,21817201,2024-01-03,,2023-09,1,30,True,80.0,20,520,520,4,10400,10400
Entire condo,entire_home,1,1,US,Malibu,90265,34.039,-118.672,USD,5488509,21817201,2024-01-03,,2023-09,1,30,True,72.0,18,522,522,2,9396,9396
Entire bungalow,entire_home,1,1,US,Malibu,90263,34.039,-118.673,USD,6081725,21817201,2024-01-03,,2023-09,1,30,True,52.0,13,456,456,3,5928,5928
Entire home,entire_home,4,3,US,Malibu,90265,34.038,-118.868,USD,6386586,9053701,2023-12-06,300.0,2023-09,1,30,True,0.0,0,643,643,0,0,0
Private room in home,private_room,1,1,US,Malibu,90265,34.04074,-118.61859,USD,7293369,37437994,2024-01-03,30.0,2023-09,1,30,True,96.0,24,164,164,1,3966,3966
Entire home,entire_home,3,2,US,Malibu,90265,34.03676,-118.63273,USD,8667902,9962732,2024-01-03,,2023-09,1,30,True,28.0,7,1110,1110,1,7770,7770
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.01912,-118.8161,USD,10268679,52798803,2024-01-03,100.0,2023-09,22,9,True,0.0,0,200,200,0,0,0
Entire home,entire_home,2,2,US,Malibu,90265,34.03616,-118.61272,USD,10362019,53331260,2024-01-03,175.0,2023-09,1,30,True,52.0,13,420,420,0,5460,5460
Entire home,entire_home,2,2,US,Malibu,90265,34.03584,-118.61083,USD,10431444,53331260,2024-01-03,175.0,2023-09,1,30,True,32.0,8,445,445,0,3560,3560
Entire home,entire_home,3,3,US,Malibu,90265,34.03586,-118.61609,USD,12041595,50848819,2024-01-03,550.0,2023-09,2,29,True,62.1,15,900,900,2,14600,14600
Entire home,entire_home,3,2,US,Malibu,90265,34.03952,-118.64553,USD,12836638,70019808,2024-01-03,,2023-09,1,30,True,48.0,12,535,535,0,6420,6420
Entire home,entire_home,4,4,US,Malibu,90265,34.03815,-118.86494,USD,13416186,76438110,2024-01-03,600.0,2023-09,26,5,True,0.0,0,2687,2687,0,0,0
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.03655,-118.6325,USD,13962685,16358514,2024-01-03,195.0,2023-09,24,7,True,0.0,0,1000,1000,0,0,0
Entire bungalow,entire_home,1,1,US,Malibu,90265,34.03322,-118.72655,USD,14042739,51230430,2024-01-03,175.0,2023-09,1,30,True,88.0,22,587,587,5,13789,13789
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.039,-118.641,USD,14106692,18835756,2024-01-03,90.0,2023-09,2,29,True,82.8,20,326,326,3,6790,6790
Entire rental unit,entire_home,3,3,US,Malibu,90263,34.03341,-118.72288,USD,14220873,86397681,2024-01-03,225.0,2023-09,1,30,True,100,28,510,510,2,14730,14730
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03562,-118.6116,USD,15058446,76794295,2024-01-03,200.0,2023-09,1,30,True,100,29,582,582,1,17078,17078
Entire guest suite,entire_home,1,1,US,Malibu,90263,34.04056,-118.71381,USD,15075095,83617299,2024-01-03,150.0,2023-09,2,29,True,37.2,9,361,361,3,3699,3699
Entire home,entire_home,4,5,US,Malibu,90265,34.04612,-118.84979,USD,15707601,15244457,2024-01-03,350.0,2023-09,1,30,True,0.0,0,775,775,0,0,0
