Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire rental unit,entire_home,2,1,GB,Brighton,BN1 1PN,50.8194,-0.13985,USD,5577163,16416182,2024-01-10,51.0,2023-10,1,30,True,60.0,15,146,115,2,2292,1811
Entire rental unit,entire_home,1,2,GB,Brighton,BN2 1ET,50.81804,-0.12892,USD,5591277,28988928,2024-01-10,38.0,2023-10,0,31,True,42.6,11,114,90,0,1254,991
Private room in home,private_room,1,3,GB,Hove ,BN3 4FX,50.82599,-0.18607,USD,5597977,6377261,2024-01-10,0.0,2023-10,0,31,True,54.2,14,73,58,1,1022,807
Entire home,entire_home,5,4,GB,Hove,BN3 4FA,50.82613,-0.18689,USD,5708330,15240074,2024-01-10,98.0,2023-10,0,31,True,85.2,22,758,599,0,16676,13174
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 1TB,50.81934,-0.1351,USD,5806292,22008747,2024-01-10,72.0,2023-10,0,31,True,73.5,19,84,66,4,1884,1488
Entire condo,entire_home,2,1,GB,Hove,BN3 1AE,50.82588,-0.15658,USD,5810907,30150490,2024-01-10,20.0,2023-10,0,31,True,77.4,20,117,92,1,2360,1864
Tiny home,entire_home,0,1,GB,Brighton,BN1 8HA,50.85834,-0.14544,USD,5861536,30433924,2024-01-10,26.0,2023-10,0,31,True,100,31,80,63,0,2480,1959
Private room in townhouse,private_room,1,1,GB,Hove,BN3 4FX,50.827,-0.192,USD,5870588,30482206,2024-01-10,0.0,2023-10,0,31,True,38.7,10,95,75,0,950,750
Entire home,entire_home,3,2,GB,Brighton,BN1 4FY,50.82859,-0.13948,USD,6119142,31747833,2024-01-10,81.0,2023-10,0,31,True,100,30,211,167,0,6330,5001
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 1AE,50.81872,-0.12621,USD,6167621,31997713,2024-01-10,52.0,2023-10,0,31,True,46.5,12,136,107,2,1736,1371
Private room in home,private_room,1,2,GB,Brighton,BN1 3RB,50.82687,-0.14459,USD,6200428,32154135,2024-01-10,0.0,2023-10,0,31,True,89.0,23,64,51,2,1472,1163
Entire home,entire_home,5,3,GB,Brighton,BN3 6NT,50.839,-0.156,USD,6235784,2184432,2024-01-10,91.0,2023-10,0,31,True,100,31,575,454,1,17916,14154
Private room in home,private_room,2,2,GB,Brighton,BN2 7AZ,50.81425,-0.10556,USD,6433718,9552469,2024-01-10,0.0,2023-10,0,31,True,27.1,7,67,53,2,469,371
Private room in home,private_room,1,1,GB,Brighton,BN2 3RN,50.83567,-0.13028,USD,6476034,33832781,2024-01-10,13.0,2023-10,0,31,True,19.4,5,75,59,1,388,307
Private room in home,private_room,1,1,GB,Hove,BN3 3ZN,50.83062,-0.17739,USD,6522406,7864258,2024-01-10,0.0,2023-10,0,31,True,19.4,5,67,53,0,335,265
Private room in condo,private_room,1,1,GB,Brighton,BN2 1RE,50.8214,-0.13583,USD,6558185,34287419,2024-01-10,0.0,2023-10,0,31,True,96.8,25,92,73,0,2300,1817
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 9YH,50.82882,-0.11523,USD,6622448,33635141,2024-01-10,59.0,2023-10,0,31,True,100,30,105,83,1,3209,2535
Private room in rental unit,private_room,1,1,GB,Brighton and Hove,BN3 4GP,50.825717030504265,-0.18347771424597745,USD,6659707,2046158,2024-01-10,,2023-10,0,31,True,50.3,13,55,43,1,715,565
Private room in loft,private_room,1,2,GB,Brighton,BN2 1HF,50.81802,-0.11712,USD,6855938,17915045,2024-01-10,13.0,2023-10,0,31,True,100,28,64,51,0,1792,1416
Entire townhouse,entire_home,4,4,GB,Hove,BN3 7NH,50.844,-0.189,USD,6897871,36118222,2024-01-10,63.0,2023-10,0,31,True,89.0,23,476,376,0,10948,8649
Entire rental unit,entire_home,1,1,GB,Brighton,BN1 4HY,50.8306,-0.13657,USD,6905206,36149877,2024-01-10,,2023-10,0,31,True,54.2,14,122,96,0,1708,1349
Entire rental unit,entire_home,2,2,GB,Hove,BN1 3JG,50.83004,-0.14919,USD,6941947,8134363,2024-01-10,59.0,2023-10,0,31,True,15.5,4,134,106,0,536,423
Private room in home,private_room,1,1,GB,Brighton,BN2 5TG,50.81588,-0.10596,USD,6961367,9552469,2024-01-10,0.0,2023-10,0,31,True,31.0,8,61,48,2,488,386
Private room in home,private_room,1,2,GB,Brighton,BN1 3LQ,50.82686,-0.14344,USD,7006832,32154135,2024-01-10,0.0,2023-10,0,31,True,96.8,25,60,47,3,1500,1185
Entire home,entire_home,4,3,GB,Brighton,BN1 6PT,50.84929,-0.14608,USD,7058540,37017348,2024-01-10,,2023-10,0,31,True,92.9,24,238,188,0,5712,4512
Entire home,entire_home,5,6,GB,Hove,BN3 4GJ,50.82815,-0.18565,USD,7123086,20700149,2024-01-10,65.0,2023-10,0,31,True,0.0,0,1374,1085,0,0,0
Entire rental unit,entire_home,1,1,GB,Brighton,BN1 4AB,50.82636,-0.13668,USD,7166654,37536717,2024-01-10,,2023-10,1,30,True,72.0,18,116,92,1,2088,1650
Private room in townhouse,private_room,1,1,GB,Brighton,BN1 4AQ,50.826,-0.14,USD,7177182,37081922,2024-01-10,0.0,2023-10,1,30,True,88.0,22,70,55,2,1540,1217
Entire rental unit,entire_home,1,1,GB,Hove,BN3 3QB,50.83143,-0.16752,USD,7215033,11088314,2024-01-10,,2023-10,0,31,True,92.9,24,133,105,0,3192,2522
Private room in townhouse,private_room,1,2,GB,Brighton,BN1 2RA,50.82249,-0.14351,USD,7231013,18998633,2024-01-10,13.0,2023-10,0,31,True,38.7,10,73,58,2,756,597
Entire townhouse,entire_home,3,2,GB,Brighton,BN1 1AD,50.82115,-0.14187,USD,7231021,18998633,2024-01-10,39.0,2023-10,0,31,True,100,29,401,317,3,11746,9279
Private room in townhouse,private_room,1,1,GB,Brighton,BN1 7HL,50.84727,-0.13217,USD,7250622,1389927,2024-01-10,20.0,2023-10,0,31,True,69.7,18,61,48,1,1118,883
Private room in bed and breakfast,private_room,1,1,GB,Hove,BN3 3YS,50.83035,-0.17501,USD,7288966,7864258,2024-01-10,0.0,2023-10,0,31,True,77.4,20,45,36,1,900,711
Entire rental unit,entire_home,2,2,GB,Brighton & Hove,BN3 2LT,50.825,-0.167,USD,7298068,28407245,2024-01-10,26.0,2023-10,0,31,True,69.7,18,150,118,4,2804,2215
Entire rental unit,entire_home,1,1,GB,Brighton,BN1 2PS,50.82358,-0.15421,USD,7322864,52468238,2024-01-10,,2023-10,0,31,True,100,31,84,66,0,2604,2057
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 9ZA,50.82825,-0.12409,USD,7392947,2258601,2024-01-10,13.0,2023-10,0,31,True,42.6,11,89,70,4,1031,814
Private room in home,private_room,1,1,GB,Hove,BN3 5BJ,50.83421,-0.18294,USD,7405615,38808025,2024-01-10,0.0,2023-10,0,31,True,54.2,14,80,63,1,1120,885
Private room in townhouse,private_room,1,1,GB,Brighton,BN2 0EG,50.82242,-0.11836,USD,7446970,39002170,2024-01-10,0.0,2023-10,0,31,True,81.3,21,56,44,0,1176,929
Entire townhouse,entire_home,1,2,GB,Brighton,BN1 1UB,50.82322,-0.13774,USD,7458407,39061839,2024-01-10,61.0,2023-10,0,31,True,96.8,25,96,76,8,2888,2282
Entire rental unit,entire_home,2,1,GB,Hove,BN3 1DF,50.826,-0.157,USD,7472901,16473634,2024-01-10,59.0,2023-10,0,31,True,100,30,150,118,0,4500,3555
Private room in home,private_room,1,1,GB,Brighton,BN1 2HS,50.82299,-0.15218,USD,7572472,413943,2024-01-10,0.0,2023-10,0,31,True,3.9,1,145,115,0,145,115
Private room in home,private_room,1,1,GB,Brighton,BN2 0FJ,50.82538,-0.12002,USD,7612462,6488832,2024-01-10,0.0,2023-10,1,30,True,80.0,20,55,43,0,1100,869
Entire rental unit,entire_home,2,1,GB,Hove,BN3 8EU,50.85337,-0.1969,USD,7640080,6350306,2024-01-10,0.0,2023-10,0,31,True,58.1,15,403,318,2,6045,4776
Private room in bungalow,private_room,1,1,GB,Brighton,BN1 8FQ,50.85849,-0.13063,USD,7642554,40102181,2024-01-10,0.0,2023-10,0,31,True,73.5,19,81,64,1,1539,1216
Entire home,entire_home,3,2,GB,Hove,BN3 3ZN,50.83049,-0.17739,USD,7812357,41128806,2024-01-10,52.0,2023-10,0,31,True,85.2,22,254,201,0,5588,4415
Private room in home,private_room,1,1,GB,Brighton,BN2 9YR,50.83,-0.125,USD,7926055,6613775,2024-01-10,16.0,2023-10,0,31,True,65.8,17,86,68,2,1494,1180
Entire rental unit,entire_home,1,1,GB,Brighton,BN1 3AD,50.8277,-0.15341,USD,7966675,42036110,2024-01-10,52.0,2023-10,0,31,True,11.6,3,104,82,0,312,246
Entire rental unit,entire_home,1,1,GB,Hove,BN3 1WG,50.831,-0.16,USD,8004239,42258350,2024-01-10,0.0,2023-10,0,31,True,54.2,14,134,106,1,1876,1482
Private room in townhouse,private_room,1,2,GB,Brighton,BN1 1AP,50.82067,-0.14359,USD,8082276,18998633,2024-01-10,13.0,2023-10,0,31,True,7.7,2,73,58,0,146,115
Private room in home,private_room,1,1,GB,Brighton,BN1 8LJ,50.8614,-0.13815,USD,8099153,42768512,2024-01-10,,2023-10,0,31,True,92.9,24,47,37,0,1128,891
Entire chalet,entire_home,1,1,GB,Hove,BN3 8LA,50.84469,-0.19878,USD,8138872,33085203,2024-01-10,26.0,2023-10,0,31,True,69.7,18,83,66,0,1494,1180
Private room in chalet,private_room,1,1,GB,Hove,BN3 8PQ,50.84845,-0.1972,USD,8196927,33085203,2024-01-10,26.0,2023-10,0,31,True,100,28,83,66,0,2324,1836
Entire condo,entire_home,1,2,GB,Brighton and Hove,BN1 2PP,50.82219,-0.15506,USD,8224372,7908494,2023-11-29,39.0,2023-10,0,31,True,81.3,21,140,111,0,2940,2323
Entire home,entire_home,4,2,GB,Brighton,BN2 1ER,50.817,-0.118,USD,8280138,44243335,2024-01-10,0.0,2023-10,0,31,True,15.5,4,527,416,0,2108,1665
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 1AE,50.81865,-0.12835,USD,8386009,27102709,2024-01-10,70.0,2023-10,0,31,True,100,28,89,70,2,2632,2079
Entire home,entire_home,3,2,GB,Brighton,BN2 4BH,50.84183,-0.11767,USD,8386919,44193872,2024-01-10,33.0,2023-10,0,31,True,100,31,377,298,0,11687,9233
Entire townhouse,entire_home,5,4,GB,Brighton,BN1 2FW,50.82142,-0.14728,USD,8415142,44325197,2024-01-10,274.0,2023-10,0,31,True,96.8,25,294,232,3,8172,6456
Private room in cottage,private_room,1,1,GB,Brighton,BN1 2PQ,50.82272,-0.15484,USD,8449849,6506493,2024-01-10,26.0,2023-10,0,31,True,77.4,20,63,50,2,1312,1036
Entire rental unit,entire_home,3,3,GB,Brighton,BN1 4FY,50.829,-0.14,USD,8451068,19920931,2024-01-10,65.0,2023-10,0,31,True,27.1,7,352,278,0,2464,1947
Entire bungalow,entire_home,2,1,GB,Brighton,BN1 8JL,50.85699,-0.13483,USD,8470934,44609471,2024-01-10,,2023-10,0,31,True,89.0,23,92,73,2,2116,1672
Entire rental unit,entire_home,1,1,GB,Hove,BN3 3DD,50.829,-0.173,USD,8485130,34572284,2024-01-10,52.0,2023-10,0,31,True,19.4,5,215,170,1,1127,890
Entire rental unit,entire_home,1,2,GB,Brighton,BN2 1EG,50.81758,-0.11666,USD,8521374,43958227,2024-01-10,0.0,2023-10,0,31,True,85.2,22,143,113,0,3146,2485
Entire home,entire_home,4,3,GB,GB,BN3 7BH,50.83947,-0.17701,USD,8591550,16127688,2024-01-10,65.0,2023-10,0,31,True,100,28,343,271,0,9604,7587
Entire condo,entire_home,1,1,GB,Brighton,BN1 4FT,50.82821,-0.13942,USD,8692442,7136314,2024-01-10,0.0,2023-10,0,31,True,58.1,15,124,98,2,1860,1469
Private room in home,private_room,1,2,GB,Hove,BN3 5BB,50.83436,-0.1797,USD,8896821,14727475,2024-01-10,0.0,2023-10,0,31,True,100,31,86,68,0,2666,2106
Entire rental unit,entire_home,2,1,GB,Brighton,BN2 1HN,50.81935,-0.12264,USD,8928910,8365700,2024-01-10,98.0,2023-10,0,31,True,100,30,158,125,0,4740,3745
Entire townhouse,entire_home,4,2,GB,Brighton,BN2 1TQ,50.82,-0.133,USD,8987538,45737363,2024-01-10,,2023-10,0,31,True,31.0,8,453,358,0,3624,2863
Entire loft,entire_home,2,2,GB,Brighton,BN2 0JL,50.822,-0.131,USD,9001069,645974,2024-01-10,51.0,2023-10,1,30,True,56.0,14,222,175,0,3108,2455
Entire loft,entire_home,1,1,GB,Brighton,BN2 0JG,50.82202,-0.13185,USD,9101842,11155106,2024-01-10,39.0,2023-10,12,19,True,0.0,0,110,87,0,0,0
Entire townhouse,entire_home,4,2,GB,Brighton,BN2 1RF,50.82091,-0.13362,USD,9163190,45737363,2024-01-10,,2023-10,0,31,True,23.2,6,422,333,0,2532,2000
Private room in townhouse,private_room,1,1,GB,Brighton,BN2 0EG,50.82379,-0.11971,USD,9308442,39679952,2024-01-10,0.0,2023-10,0,31,True,92.9,24,64,51,0,1536,1213
Entire guesthouse,entire_home,1,1,GB,Brighton,BN1 8PB,50.862,-0.143,USD,9388661,48702285,2024-01-10,26.0,2023-10,0,31,True,31.0,8,82,65,3,734,580
Private room in townhouse,private_room,1,1,GB,Brighton,BN2 0EQ,50.82375,-0.12049,USD,9396865,39679952,2024-01-10,0.0,2023-10,1,30,True,80.0,20,59,47,0,1180,932
Entire home,entire_home,2,1,GB,Brighton,BN1 7FQ,50.8485,-0.126,USD,9490175,32726966,2024-01-10,39.0,2023-10,0,31,True,0.0,0,268,212,0,0,0
Entire townhouse,entire_home,5,5,GB,Brighton,BN2 1AX,50.81821,-0.12588,USD,9799782,44243335,2024-01-10,0.0,2023-10,0,31,True,27.1,7,577,456,0,4039,3191
Entire home,entire_home,2,2,GB,Brighton and Hove,BN1 4DJ,50.83313,-0.14107,USD,9986695,49432252,2024-01-10,,2023-10,0,31,True,100,26,258,204,2,6708,5299
Private room in home,private_room,1,1,GB,Hove,BN3 5DR,50.83429,-0.1791,USD,10323017,53120778,2024-01-10,20.0,2023-10,0,31,True,58.1,15,61,48,3,975,770
Shared room in guesthouse,shared_room,1,1,GB,Brighton,BN2 1TL,50.81998,-0.13384,USD,10342261,45381617,2024-01-10,0.0,2023-10,0,31,True,69.7,18,35,28,1,630,498
Private room in home,private_room,1,1,GB,Brighton,BN2 4DR,50.83937,-0.11433,USD,10386818,150889,2024-01-10,10.0,2023-10,1,30,True,96.0,24,51,40,0,1224,967
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 1TL,50.8198,-0.13487,USD,10473624,36467222,2024-01-10,0.0,2023-10,5,26,True,87.7,19,70,55,0,1330,1051
Entire home,entire_home,4,5,GB,Hove,BN3 6AN,50.84067,-0.1712,USD,10527038,39607644,2024-01-10,,2023-10,0,31,True,58.1,15,782,618,2,11730,9267
Entire townhouse,entire_home,11,7,GB,Brighton,BN2 9JA,50.823,-0.136,USD,10557470,53557335,2024-01-10,0.0,2023-10,0,31,True,27.1,7,1742,1376,0,12194,9633
Entire condo,entire_home,1,1,GB,Brighton,BN1 2FG,50.82277,-0.1498,USD,10628744,54862478,2024-01-10,39.0,2023-10,0,31,True,69.7,18,133,105,0,2394,1891
Entire townhouse,entire_home,3,3,GB,Hove,BN3 1FG,50.82599,-0.16026,USD,10691099,20511901,2024-01-10,,2023-10,1,30,True,76.0,19,437,345,2,8303,6559
Entire home,entire_home,4,3,GB,Hove,BN3 6FA,50.83263,-0.15579,USD,10712816,22787082,2024-01-10,78.0,2023-10,0,31,True,100,31,333,263,0,10323,8155
Entire townhouse,entire_home,4,2,GB,Brighton,BN2 3GF,50.834,-0.132,USD,10769851,3171249,2024-01-10,129.0,2023-10,0,31,True,54.2,14,434,343,1,6205,4902
Entire home,entire_home,4,3,GB,Brighton,BN1 6YJ,50.85318,-0.15348,USD,10798730,55885923,2024-01-10,78.0,2023-10,0,31,True,96.8,25,417,329,2,10581,8359
Entire rental unit,entire_home,2,2,GB,Hove,BN3 3YD,50.83038,-0.17353,USD,10820351,26526625,2024-01-10,91.0,2023-10,1,30,True,92.0,23,157,124,0,3611,2853
Entire home,entire_home,3,2,GB,Brighton,BN2 9YE,50.82646,-0.12022,USD,10848247,39213790,2024-01-10,39.0,2023-10,0,31,True,7.7,2,366,289,2,810,640
Entire home,entire_home,4,4,GB,Brighton and Hove,BN1 6DP,50.83782,-0.1405,USD,10862082,29232225,2024-01-10,,2023-10,0,31,True,89.0,23,497,393,0,11431,9030
Entire home,entire_home,4,4,GB,Hove,BN3 1TN,50.83205,-0.15356,USD,10896057,15002766,2024-01-10,130.0,2023-10,0,31,True,100,29,242,191,0,7018,5544
Entire home,entire_home,3,3,GB,Hove,BN3 5HY,50.83499,-0.18699,USD,10912016,32853069,2024-01-10,,2023-10,2,29,True,78.6,19,217,171,0,4123,3257
Entire condo,entire_home,1,1,GB,BRIGHTON,BN2 9DG,50.83,-0.115,USD,11083554,10930379,2024-01-10,39.0,2023-10,0,31,True,96.8,25,122,96,1,3089,2440
Entire rental unit,entire_home,1,1,GB,Hove,BN3 5QT,50.8326,-0.17886,USD,11166584,44877525,2024-01-10,52.0,2023-10,0,31,True,77.4,20,101,80,0,2020,1596
Private room in guesthouse,private_room,1,1,GB,Brighton,BN1 7HF,50.84577,-0.13236,USD,11418451,1389927,2024-01-10,20.0,2023-10,0,31,True,92.9,24,67,53,1,1628,1286
Entire rental unit,entire_home,2,2,GB,Hove,BN3 1JF,50.8244,-0.1627,USD,11546237,60934222,2024-01-10,78.0,2023-10,0,31,True,50.3,13,182,144,0,2366,1869
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 1PJ,50.82009,-0.12891,USD,11567005,61104377,2024-01-10,26.0,2023-10,0,31,True,89.0,23,127,100,1,2947,2328
Entire townhouse,entire_home,4,2,GB,The City of Brighton and Hove,BN2 3ET,50.83187,-0.12509,USD,11568505,5921864,2024-01-10,,2023-10,0,31,True,89.0,23,319,252,0,7337,5796
Entire rental unit,entire_home,Studio,1,GB,Brighton,BN2 9ZB,50.828,-0.124,USD,11599648,1943435,2024-01-10,20.0,2023-10,0,31,True,81.3,21,118,93,0,2478,1958
Private room in home,private_room,1,1,GB,Brighton,BN1 6GH,50.84179,-0.14158,USD,11652577,13946161,2024-01-10,13.0,2023-10,0,31,True,11.6,3,74,58,2,248,196
Private room in home,private_room,1,1,GB,Brighton,BN1 3XA,50.82526,-0.14318,USD,11725569,14032526,2024-01-10,0.0,2023-10,0,31,True,85.2,22,44,35,1,968,765
Private room in rental unit,private_room,1,1,GB,The City of Brighton and Hove,BN3 2EE,50.82549,-0.17109,USD,11840055,32335793,2024-01-10,,2023-10,0,31,True,11.6,3,82,65,3,246,194
Private room in townhouse,private_room,1,2,GB,Brighton,BN1 6JE,50.84261,-0.13466,USD,11905539,30882690,2024-01-10,0.0,2023-10,0,31,True,38.7,10,83,66,2,830,656
Private room in condo,private_room,1,1,GB,Hove,BN3 2EA,50.82706,-0.17372,USD,11934494,7852186,2024-01-10,12.0,2023-10,0,31,True,42.6,11,67,53,0,737,582
Entire home,entire_home,3,2,GB,Brighton and Hove,BN3 4QA,50.831,-0.204,USD,12168020,65331496,2024-01-10,,2023-10,12,19,True,0.0,0,482,381,0,0,0
Private room in home,private_room,1,2,GB,Hove,BN3 7DG,50.8381,-0.20076,USD,12267234,21680995,2024-01-10,,2023-10,0,31,True,3.9,1,80,63,0,80,63
Entire condo,entire_home,3,2,GB,Brighton,BN2 1PG,50.81943,-0.13069,USD,12314553,10692860,2024-01-10,59.0,2023-10,0,31,True,69.7,18,180,142,6,3594,2839
Entire cottage,entire_home,1,2,GB,Brighton,BN1 2AD,50.826,-0.153,USD,12321965,12330265,2024-01-10,33.0,2023-10,0,31,True,38.7,10,168,133,1,1713,1353
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 1ET,50.819,-0.132,USD,12334284,8686991,2024-01-10,0.0,2023-10,0,31,True,54.2,14,160,126,3,2240,1770
Entire condo,entire_home,1,1,GB,Hove,BN3 1DF,50.8268,-0.15673,USD,12393154,10935104,2024-01-10,65.0,2023-10,0,31,True,100,31,199,157,0,6169,4874
Private room in home,private_room,1,3,GB,Hove,BN3 5RD,50.83252,-0.19305,USD,12421673,67187510,2024-01-10,16.0,2023-10,0,31,True,73.5,19,110,87,0,2090,1651
Entire rental unit,entire_home,1,1,GB,Hove,BN3 1HF,50.825,-0.161,USD,12486063,61629882,2024-01-10,39.0,2023-10,0,31,True,100,31,119,94,0,3689,2914
Entire home,entire_home,4,2,GB,Brighton,BN1 4AA,50.826,-0.136,USD,12511012,19920931,2024-01-10,65.0,2023-10,0,31,True,81.3,21,468,370,1,9893,7815
Private room in home,private_room,1,1,GB,England,BN1 3LS,50.828,-0.143,USD,12535211,36927518,2024-01-10,20.0,2023-10,0,31,True,100,26,70,55,2,1860,1469
Private room in home,private_room,1,1,GB,Brighton,BN2 9ZG,50.82751,-0.12045,USD,12841350,17059096,2024-01-10,0.0,2023-10,0,31,True,11.6,3,116,92,1,348,275
Entire rental unit,entire_home,3,2,GB,Brighton,BN2 1ET,50.81933,-0.13564,USD,12864815,66711011,2024-01-10,260.0,2023-10,0,31,True,7.7,2,733,579,0,1466,1158
Private room in home,private_room,1,2,GB,Brighton,BN1 6GJ,50.84333,-0.141,USD,12908403,6087059,2024-01-10,0.0,2023-10,0,31,True,27.1,7,42,33,2,294,232
Private room in home,private_room,1,2,GB,Brighton,BN1 6DW,50.8431,-0.1427,USD,12909337,6087059,2024-01-10,0.0,2023-10,0,31,True,31.0,8,57,45,2,456,360
Private room in home,private_room,1,1,GB,The City of Brighton and Hove,BN2 9SL,50.82964,-0.12425,USD,12919466,6613775,2024-01-10,22.0,2023-10,0,31,True,73.5,19,67,53,2,1317,1040
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 1TQ,50.82024,-0.13275,USD,12976918,43679078,2024-01-10,13.0,2023-10,0,31,True,73.5,19,222,175,2,4244,3353
Entire home,entire_home,2,1,GB,Brighton,BN2 3PE,50.83207,-0.12083,USD,13033481,434202,2024-01-10,33.0,2023-10,0,31,True,100,26,137,108,1,3595,2840
Private room in home,private_room,1,1,GB,Brighton,BN1 8EN,50.856,-0.139,USD,13052589,71535898,2024-01-10,13.0,2023-10,0,31,True,15.5,4,75,59,0,300,237
Entire townhouse,entire_home,4,1,GB,Hove,BN3 1AQ,50.824,-0.158,USD,13305209,2945693,2024-01-10,85.0,2023-10,0,31,True,50.3,13,344,272,0,4472,3533
Private room in townhouse,private_room,1,3,GB,Brighton,BN2 3QD,50.8363,-0.1231,USD,13356542,3171249,2024-01-10,0.0,2023-10,0,31,True,61.9,16,78,62,0,1248,986
Entire rental unit,entire_home,2,1,GB,Brighton,BN1 3JU,50.83049,-0.14781,USD,13402242,3176744,2024-01-10,33.0,2023-10,0,31,True,100,27,146,115,0,3942,3114
Private room in home,private_room,1,1,GB,Brighton,BN1 9GD,50.86086,-0.10605,USD,13449861,76808002,2024-01-10,0.0,2023-10,0,31,True,61.9,16,33,26,5,528,417
Private room in home,private_room,1,1,GB,Brighton,BN1 9GD,50.85923,-0.10421,USD,13524510,76808002,2024-01-10,0.0,2023-10,0,31,True,81.3,21,43,34,4,903,713
Private room in guest suite,private_room,1,1,GB,The City of Brighton and Hove,BN1 9AY,50.85963,-0.1062,USD,13546316,76808002,2024-01-10,0.0,2023-10,0,31,True,96.8,25,42,33,2,1050,830
Private room in home,private_room,1,1,GB,Brighton,BN1 9AD,50.8588,-0.1047,USD,13546319,76808002,2024-01-10,0.0,2023-10,0,31,True,85.2,22,42,33,3,924,730
Private room in home,private_room,1,3,GB,Brighton,BN2 3LS,50.83434,-0.12165,USD,13586872,3171249,2024-01-10,0.0,2023-10,0,31,True,85.2,22,78,62,1,1716,1356
Entire rental unit,entire_home,1,1,GB,Brighton,BN1 1AL,50.82059,-0.1432,USD,13748135,80524700,2024-01-10,85.0,2023-10,4,27,True,48.9,11,119,94,0,1309,1034
Private room in rental unit,private_room,1,1,GB,Brighton,BN2 0HP,50.82632,-0.12335,USD,13784104,78499496,2024-01-10,0.0,2023-10,1,30,True,52.0,13,47,37,4,611,483
Entire rental unit,entire_home,1,2,GB,Brighton,BN2 0GP,50.825,-0.129,USD,13843671,81706301,2024-01-10,39.0,2023-10,1,30,True,84.0,21,122,96,0,2562,2024
Entire condo,entire_home,1,1,GB,Brighton,BN2 1EH,50.817,-0.117,USD,13877510,2917186,2024-01-10,33.0,2023-10,0,31,True,100,26,148,117,4,3980,3144
Entire rental unit,entire_home,3,2,GB,Brighton,BN2 1TB,50.8193,-0.13465,USD,13882510,66711011,2024-01-10,260.0,2023-10,0,31,True,11.6,3,644,509,0,1932,1526
Entire rental unit,entire_home,1,1,GB,Hove,BN3 3DD,50.829,-0.173,USD,13950890,34572284,2024-01-10,46.0,2023-10,0,31,True,27.1,7,143,113,2,1093,863
Private room in loft,private_room,1,2,GB,Brighton,BN2 0JU,50.82259,-0.12996,USD,13970416,17901215,2024-01-10,13.0,2023-10,0,31,True,100,29,92,73,2,2694,2128
Private room in rental unit,private_room,1,1,GB,Brighton,BN1 5NJ,50.844,-0.155,USD,14046534,84209548,2024-01-10,0.0,2023-10,7,24,True,60.0,12,52,41,2,624,493
Entire home,entire_home,6,5,GB,Brighton,BN2 5RF,50.816,-0.099,USD,14055076,7633124,2024-01-10,221.0,2023-10,0,31,True,100,29,1758,1389,2,51424,40625
Private room in home,private_room,1,1,GB,Hove,BN3 5FG,50.83637,-0.1842,USD,14106057,84937090,2024-01-10,20.0,2023-10,0,31,True,15.5,4,64,51,0,256,202
Entire home,entire_home,3,1,GB,Brighton,BN1 8WR,50.86555,-0.1485,USD,14117428,85083780,2024-01-10,0.0,2023-10,12,19,True,0.0,0,183,145,0,0,0
Entire townhouse,entire_home,5,4,GB,Brighton,BN2 1DF,50.81679,-0.12013,USD,14177293,85858172,2024-01-10,0.0,2023-10,0,31,True,27.1,7,827,653,2,5789,4573
Entire rental unit,entire_home,1,1,GB,Brighton ,BN1 1EG,50.82135,-0.1381,USD,14198501,52185140,2024-01-10,,2023-10,0,31,True,100,30,109,86,1,3270,2583
Entire home,entire_home,3,2,GB,Brighton,BN1 8SQ,50.86786,-0.14188,USD,14201869,14183952,2024-01-10,78.0,2023-10,0,31,True,89.0,23,187,148,0,4301,3398
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 4FX,50.82608,-0.18531,USD,14211507,40288834,2024-01-10,,2023-10,0,31,True,100,31,134,106,0,4154,3282
Entire rental unit,entire_home,1,1,GB,Hove,BN3 2PD,50.826,-0.171,USD,14275539,20752870,2024-01-10,46.0,2023-10,0,31,True,77.4,20,142,112,2,2932,2316
Private room in bungalow,private_room,1,1,GB,Portslade,BN41 2TQ,50.84667,-0.222,USD,14365993,71338785,2024-01-10,19.0,2023-10,0,31,True,100,31,36,28,0,1116,882
Entire townhouse,entire_home,5,2,GB,Brighton,BN2 1TQ,50.82,-0.133,USD,14436606,45737363,2024-01-10,,2023-10,0,31,True,23.2,6,482,381,0,2892,2285
Entire home,entire_home,4,3,GB,Hove,BN3 6FP,50.83455,-0.16182,USD,14440716,27846393,2024-01-10,65.0,2023-10,0,31,True,23.2,6,377,298,2,2392,1890
